CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
Simplicity Esports & Gaming Co.,SMVRLP,Media & Entertainment,Sports,Sports/Fitness Instruction,USA,WINR,A,L,432855645,100.0,Simplicity Esports and Gaming Company,United States
"Dolphin Entertainment, Inc.",MAXAW,Media & Entertainment,"Film, TV & Streaming",Audiovisual Production,USA,DLPN,A,L,45513741,100.0,"Dolphin Entertainment, Inc.",United States
WhereverTV Broadcasting Corp.,KAYTWO,Media & Entertainment,"Film, TV & Streaming",Streaming Services,USA,TVTV,A,L,98348428,100.0,WhereverTV Broadcasting Corporation,United States
"American Leisure Holdings, Inc.",FREEWI,Media & Entertainment,"Film, TV & Streaming",Audiovisual Production,USA,AMLH,A,L,2416505,100.0,"American Leisure Holdings, Inc.",United States
"The Movie Studio, Inc.",MAGIFG,Media & Entertainment,"Film, TV & Streaming",Cinema Film Production,USA,MVES,A,L,3168319,100.0,"The Movie Studio, Inc.",United States
"Kaival Brands Innovations Group, Inc.",CARTRN,Media & Entertainment,Sports,Performing Arts/Sports Promotion,USA,KAVL,A,L,36178320,100.0,"Kaival Brands Innovations Group, Inc.",United States
CSX Corp.,CSXC,Media & Entertainment,Sports,Rail Freight Transport,USA,CSX,A,L,257948,100.0,CSX Corporation,United States
Carnival Corp.,CRNIVL,Media & Entertainment,Sports,Marine Passenger Transport,USA,CCL,A,L,258823,100.0,Carnival Corporation & plc,United States
"Fuego Enterprises, Inc.",FUGOEN,Media & Entertainment,"Film, TV & Streaming",Television Program Production,USA,FUGI,A,L,78724629,100.0,"Fuego Enterprises, Inc.",United States
"Luminar Media Group, Inc.",GDEEZZ,Media & Entertainment,Publishing,Music/Sound Publishing,USA,LRGR,A,L,240727941,100.0,"Luminar Media Group, Inc.",Canada
"Altavoz Entertainment, Inc.",HESPHL,Media & Entertainment,Publishing,Music/Sound Publishing,USA,AVOZ,A,L,331738620,100.0,"Altavoz Entertainment, Inc.",United States
World Kinect Corp.,INTREV,Media & Entertainment,Sports,Freight Transport/Logistics,USA,WKC,A,L,281599,100.0,World Kinect Corporation,United States
"Kinetic Group, Inc.",KINEGI,Media & Entertainment,Advertising & Marketing,Digital Marketing Services,USA,KNIT,A,L,420134112,100.0,Kinetic Group Inc.,United States
"Ludwig Enterprises, Inc.",LGWGE,Media & Entertainment,Broadcasting,Radio Broadcasting,USA,LUDG,A,L,34160339,100.0,"Ludwig Enterprises, Inc.",United States
Royal Caribbean Group,RCCL,Media & Entertainment,Sports,Marine Passenger Transport,USA,RCL,A,L,325643,100.0,Royal Caribbean Cruises Ltd.,United States
VSE Corp.,VSECOR,Media & Entertainment,Sports,Freight Transport/Logistics,USA,VSEC,A,L,311426,100.0,VSE Corporation,United States
"Beasley Broadcast Group, Inc.",BBPHIL,Media & Entertainment,Broadcasting,Radio Broadcasting,USA,BBGI,A,L,121483,100.0,"Beasley Broadcast Group, Inc.",United States
"Starstream Entertainment, Inc.",GELGRP,Media & Entertainment,"Film, TV & Streaming",Cinema Film Production,USA,SSET,A,L,243133173,100.0,"Starstream Entertainment, Inc.",United States
"IZEA Worldwide, Inc.",RPDHOB,Media & Entertainment,Advertising & Marketing,Digital Marketing Services,USA,IZEA,A,L,29390189,100.0,"IZEA Worldwide, Inc.",United States
"New Generation Consumer Group, Inc.",NASVEN,Media & Entertainment,Publishing,Music/Sound Publishing,USA,NGCG,A,L,701029,100.0,"New Generation Consumer Group, Inc.",United States
Alliance Entertainment Holding Corp.,QAJTVF,Media & Entertainment,Other Media & Entertainment,Media Content Distribution,USA,AENT,A,L,411494447,100.0,Alliance Entertainment Holding Corporation,United States
"Basanite, Inc.",NEPRPK,Media & Entertainment,Advertising & Marketing,Digital Marketing Services,USA,BASA,A,L,127263192,100.0,"Basanite, Inc.",United States
Trump Media & Technology Group Corp.,PFTLKM,Media & Entertainment,News & Social,Social Media Platforms/Tools,USA,DJT,A,L,1685761306,100.0,Trump Media & Technology Group Corp.,United States
"American Films, Inc.",EGNSMN,Media & Entertainment,"Film, TV & Streaming",Cinema Film Production,USA,AMFL,A,L,3171645,100.0,"American Films, Inc.",United States
United Consortium Ltd.,CASCPT,Media & Entertainment,Publishing,Music/Sound Publishing,USA,UCSO,A,L,9571804,100.0,United Consortium Ltd.,United States
Seafarer Exploration Corp.,DIINGP,Media & Entertainment,Venues & Attractions,Museums/Galleries/Gardens,USA,SFRX,A,L,39511728,100.0,Seafarer Exploration Corp.,United States
"Specificity, Inc.",ODRFJG,Media & Entertainment,Advertising & Marketing,Digital Marketing Services,USA,SPTY,A,L,706482034,100.0,"Specificity, Inc.",United States
"SportsQuest, Inc.",ARBRKA,Media & Entertainment,Sports,Sports/Fitness Instruction,USA,SPQS,A,L,403755,100.0,Sparxx Corporation,United States
"Seven Arts Entertainment, Inc.",CABCH,Media & Entertainment,"Film, TV & Streaming",Cinema Film Production,USA,SAPX,A,L,12437321,100.0,"Seven Arts Entertainment, Inc.",United States
"Gray Media, Inc.",GRCOM,Media & Entertainment,"Film, TV & Streaming",Television Broadcasting,USA,GTN,A,L,322777,100.0,"Gray Media, Inc.",United States
Norfolk Southern Corp.,NRFWST,Media & Entertainment,Sports,Rail Freight Transport,USA,NSC,A,L,292268,100.0,Norfolk Southern Corporation,United States
"United Parcel Service, Inc.",UPSER,Media & Entertainment,Sports,Freight Transport/Logistics,USA,UPS,A,L,238570,100.0,"United Parcel Service, Inc.",United States
Masterbeat Corp.,GNMREI,Media & Entertainment,Venues & Attractions,Theatres/Performing Arts Companies,USA,MSTO,A,L,108098933,100.0,Masterbeat Corporation,United States
"Volato Group, Inc.",FWDBJQ,Media & Entertainment,Sports,Air Transport,USA,SOAR,A,L,1680527506,100.0,"Volato Group, Inc.",United States
"Conservative Broadcast Media & Journalism, Inc.",PRMNSL,Media & Entertainment,Advertising & Marketing,Advertising Services,USA,CBMJ,A,L,269286918,100.0,Conservative Broadcast Media & Journalism Inc.,United States
"GGToor, Inc.",BELPZT,Media & Entertainment,Sports,Sporting Event Promotion,USA,GTOR,A,L,112925862,100.0,"GGToor, Inc.",United States
"WU BA Superior Products Holding Group, Inc.",HTLZPC,Media & Entertainment,News & Social,Social Media Platforms/Tools,USA,WBWB,A,L,655693307,100.0,WU BA Superior Products Holding Group Inc.,China
Super Group (SGHC) Ltd.,UDEYVH,Media & Entertainment,Gaming & Gambling,Sports Betting,USA,SGHC,A,L,712661487,100.0,Super Group (SGHC) Limited,Guernsey
"Accel Entertainment, Inc.",TPGHUZ,Media & Entertainment,Gaming & Gambling,Gambling Industries,USA,ACEL,A,L,327378336,100.0,"Accel Entertainment, Inc.",United States
"Rush Street Interactive, Inc.",FEUJGK,Media & Entertainment,Gaming & Gambling,Online Gambling,USA,RSI,A,L,679030261,100.0,"Rush Street Interactive, Inc.",United States
Athena Bitcoin Global,GMPLAN,Media & Entertainment,News & Social,Social Media Platforms/Tools,USA,ABIT,A,L,346814567,100.0,Athena Bitcoin Global,United States
"Morningstar, Inc.",MOSTA,Media & Entertainment,News & Social,News Syndicates,USA,MORN,A,L,31721,100.0,"Morningstar, Inc.",United States
"CMG Holdings Group, Inc.",PEBEI,Media & Entertainment,Advertising & Marketing,Advertising/Marketing/Public Relations,USA,CMGO,A,L,42078585,100.0,"CMG Holdings Group, Inc.",United States
"Roadrunner Transportation Systems, Inc.",DAWEST,Media & Entertainment,Sports,Freight Transport/Logistics,USA,RRTS,A,L,47054664,100.0,"Roadrunner Transportation Systems, Inc.",United States
Lakeside Holding Ltd.,WOHNQE,Media & Entertainment,Sports,Freight Transport/Logistics,USA,LSH,A,L,1876585470,100.0,Lakeside Holding Limited,United States
"Hub Group, Inc.",HBGRPP,Media & Entertainment,Sports,Freight Transportation Arrangement,USA,HUBG,A,L,347555,100.0,"Hub Group, Inc.",United States
"The Goodheart-Willcox Co., Inc.",GWILL,Media & Entertainment,Publishing,Book Publishing,USA,GWOX,A,L,275787,100.0,"The Goodheart-Willcox Company, Inc.",United States
Emmis Corp.,EMBCST,Media & Entertainment,Broadcasting,Radio Broadcasting,USA,EMMS,A,L,28028,100.0,Emmis Corporation,United States
"Lee Enterprises, Inc.",LEEN,Media & Entertainment,Publishing,Newspaper Publishing,USA,LEE,A,L,285250,100.0,"Lee Enterprises, Incorporated",United States
"AMC Entertainment Holdings, Inc.",AMCE,Media & Entertainment,"Film, TV & Streaming",Film/Video Exhibition,USA,AMC,A,L,34874958,100.0,"AMC Entertainment Holdings, Inc.",United States
"Churchill Downs, Inc.",CHURD,Media & Entertainment,Gaming & Gambling,Gambling Industries,USA,CHDN,A,L,260619,100.0,Churchill Downs Incorporated,United States
Southwest Casino Corporation,LONEMO,Media & Entertainment,Gaming & Gambling,Gambling Industries,USA,SWCC,A,L,4498514,100.0,Southwest Casino Corp.,United States
"Monarch Services, Inc.",MAHI,Media & Entertainment,Publishing,Magazine Publishing,USA,MAHI,A,L,288992,100.0,"Monarch Services, Inc.",United States
"Sinclair, Inc.",SINBRD,Media & Entertainment,"Film, TV & Streaming",Television Broadcasting,USA,SBGI,A,L,526950,100.0,"Sinclair, Inc.",United States
"CuriosityStream, Inc.",KQQLJY,Media & Entertainment,"Film, TV & Streaming",Streaming Services,USA,CURI,A,L,586252637,100.0,CuriosityStream Inc.,United States
"Klaviyo, Inc.",KLVYI,Media & Entertainment,Advertising & Marketing,Digital Marketing Services,USA,KVYO,A,L,310103275,100.0,"Klaviyo, Inc.",United States
"Cengage Learning Holdings Ii, Inc.",TLEARN,Media & Entertainment,Publishing,Book Publishing,USA,CNGO,A,L,34765897,100.0,"Cengage Learning Holdings II, Inc.",United States
"Worlds, Inc.",WRLDSN,Media & Entertainment,News & Social,Social Media Platforms/Tools,USA,WDDD,A,L,102490,100.0,Worlds Inc.,United States
Detroit Legal News Co.,DETLEG,Media & Entertainment,Publishing,Publishing,USA,DTRL,A,L,3109290,100.0,The Detroit Legal News Company,United States
"Saga Communications, Inc.",SAGCUS,Media & Entertainment,Broadcasting,Radio Broadcasting,USA,SGA,A,L,321752,100.0,"Saga Communications, Inc.",United States
"Monkey Rock Group, Inc.",AGSRRS,Media & Entertainment,Sports,Performing Arts/Sports Promotion,USA,MKRO,A,L,99021074,100.0,"Monkey Rock Group, Inc.",United States
"Life Time Group Holdings, Inc.",LIFTF,Media & Entertainment,Sports,Sports/Recreation Centers,USA,LTH,A,L,301208715,100.0,"Life Time Group Holdings, Inc.",United States
"C.H. Robinson Worldwide, Inc.",ROBWWI,Media & Entertainment,Sports,Freight Transportation Arrangement,USA,CHRW,A,L,368470,100.0,"C.H. Robinson Worldwide, Inc.",United States
"Pure Capital Solutions, Inc.",CCCCPK,Media & Entertainment,"Film, TV & Streaming",Television Broadcasting,USA,PCST,A,L,710897941,100.0,Pure Capital Solutions Inc.,United States
"SharpLink Gaming, Inc.",MERTS,Media & Entertainment,Gaming & Gambling,Sports Betting,USA,SBET,A,L,711461819,100.0,"Sharplink, Inc.",United States
Canterbury Park Holding Corp.,CANPRK,Media & Entertainment,Gaming & Gambling,Gambling Industries,USA,CPHC,A,L,349635,100.0,Canterbury Park Holding Corporation,United States
"Bridger Aerospace Group Holdings, Inc.",ZLSBGP,Media & Entertainment,Sports,Air Transport,USA,BAER,A,L,1764709148,100.0,"Bridger Aerospace Group Holdings, Inc.",United States
Integral Ad Science  Inc.,ADSFMI,Media & Entertainment,Advertising & Marketing,Advertising/Marketing/Public Relations,USA,IAS,A,L,73957391,100.0,Integral Ad Science Holding Corp.,United States
William H. Sadlier  Inc.,SADWH,Media & Entertainment,Publishing,Publishing,USA,SADL,A,L,301634,100.0,"William H. Sadlier, Inc.",United States
Rochester Community Baseball  Inc.,RCCOMM,Media & Entertainment,Sports,Sports Teams/Clubs,USA,RCCB,A,L,3177853,100.0,Rochester Community Baseball Inc.,United States
Boston Omaha Corp.,RWEDP,Media & Entertainment,Advertising & Marketing,Outdoor Advertising Services,USA,BOC,A,L,114765086,100.0,Boston Omaha Corporation,United States
Union Pacific Corp.,UNPACF,Media & Entertainment,Sports,Rail Freight Transport,USA,UNP,A,L,310078,100.0,Union Pacific Corporation,United States
Lord Global Corp.,BGFPII,Media & Entertainment,"Film, TV & Streaming",Audiovisual Production,USA,LRDG,A,L,207424152,100.0,Lord Global Corporation,United States
Goliath Film & Media Holdings,NETRE,Media & Entertainment,"Film, TV & Streaming",Television Program Production,USA,GFMH,A,L,142334279,100.0,Goliath Film and Media Holdings,United States
Atlantis Gaming Corp. (Nevada),ATINGR,Media & Entertainment,Gaming & Gambling,Online Gambling,USA,ATIG,A,L,9649984,100.0,Atlantis Internet Group Corp.,United States
"Gamer Pakistan, Inc.",CTKUAP,Media & Entertainment,Sports,Sporting Event Promotion,USA,GPAK,A,L,1836895634,100.0,Gamer Pakistan Inc.,United States
"LookSmart Group, Inc.",LKGRPI,Media & Entertainment,Advertising & Marketing,Digital Marketing Services,USA,LKST,A,L,30936,100.0,"LookSmart Group, Inc.",United States
"Zonzia Media, Inc.",RYLEQT,Media & Entertainment,Broadcasting,Cable Broadcasting,USA,ZONX,A,L,271676431,100.0,"Zonzia Media, Inc.",United States
"Galaxy Gaming, Inc.",BKCPAM,Media & Entertainment,Gaming & Gambling,Online Gambling,USA,GLXZ,A,L,8935700,100.0,"Galaxy Gaming, Inc.",United States
Boyd Gaming Corp.,BOYDG,Media & Entertainment,Gaming & Gambling,Gambling Industries,USA,BYD,A,L,327880,100.0,Boyd Gaming Corporation,United States
"NanoTech Gaming, Inc.",CETEKT,Media & Entertainment,Gaming & Gambling,Gambling Industries,USA,NTGL,A,L,1033759,100.0,"NanoTech Gaming, Inc.",United States
Tix Corp.,CINRD,Media & Entertainment,Sports,Performing Arts/Sports Promotion,USA,TIXC,A,L,341914,100.0,Tix Corporation,United States
"United Rail, Inc.",CPOTPK,Media & Entertainment,Sports,Rail Passenger Transport,USA,URAL,A,L,53743865,100.0,"United Rail, Inc.",United States
"Scorpex, Inc.",DVRP,Media & Entertainment,Other Media & Entertainment,Remediation/Cleanup Services,USA,SRPX,A,L,998650,100.0,"Scorpex, Inc.",United States
"Full House Resorts, Inc.",FHRI,Media & Entertainment,Gaming & Gambling,Gambling Industries,USA,FLL,A,L,371050,100.0,"Full House Resorts, Inc.",United States
"Modern Cinema Group, Inc.",HEMSCO,Media & Entertainment,"Film, TV & Streaming",Cinema Film Distribution,USA,MOCI,A,L,28262650,100.0,"Energy Holdings, Inc.",United States
"GPO Plus, Inc.",KYLDCK,Media & Entertainment,Publishing,Book Publishing,USA,GPOX,A,L,402488645,100.0,"GPO Plus, Inc.",United States
