CompanyName-fss,CompanyCode-fss,Sector,SubSector,Industry,Region,Ticker,Status,ListStatus,SPCIQ_ID,link_score,CompanyName-sp,Country
"Belden, Inc.",CBLDST,Telecommunications,Telecom Services,Wires/Cables,USA,BDC,A,L,200199,100.0,Belden Inc.,United States
Affinity Network Incorporated,VNDINT,Telecommunications,Wired,Wired Telecommunications Services,USA,AFFN,A,L,11382557,100.0,"Affinity Networks, Inc.",United States
GlobalTech Corp.,CYUSNH,Telecommunications,Telecom Services,Integrated Communications Providers,USA,GLTK,A,L,1816854501,100.0,GlobalTech Corporation,United States
"AmeriCrew, Inc.",UTZENG,Telecommunications,Wireless,Wireless Telecommunications Services,USA,ACRU,A,L,415343968,100.0,AmeriCrew Inc.,United States
IDT Corp.,IDISTL,Telecommunications,Wireless,Mobile Telecommunications,USA,IDT,A,L,29731,100.0,IDT Corporation,United States
"Anterix, Inc.",PDVZZZ,Telecommunications,Wireless,Wireless Telecommunications Services,USA,ATEX,A,L,26792143,100.0,Anterix Inc.,United States
"Verizon Communications, Inc.",BELATT,Telecommunications,Wireless,Wireless Telecommunications Services,USA,VZ,A,L,415798,100.0,Verizon Communications Inc.,United States
LICT Corp.,LYNCHI,Telecommunications,Telecom Services,Integrated Communications Providers,USA,LICT,A,L,402730,100.0,LICT Corporation,United States
Pervasip Corp.,SIRC,Telecommunications,Telecom Services,Integrated Communications Providers,USA,PVSP,A,L,303762,100.0,Pervasip Corp.,United States
New World Brands Inc,OTCC,Telecommunications,Telecom Services,Integrated Communications Providers,USA,NWBD,A,L,22686440,100.0,"New World Brands, Inc.",United States
"FullNet Communications, Inc.",FLNTCM,Telecommunications,Telecom Services,Integrated Communications Providers,USA,FULO,A,L,689534,100.0,"FullNet Communications, Inc.",United States
Towerstream Corp.,UNGCIL,Telecommunications,Wireless,Wireless Telecommunications Services,USA,TWER,A,L,5398568,100.0,Towerstream Corporation,United States
"TTEC Holdings, Inc.",TELETC,Telecommunications,Telecom Services,Telephone Call Centers,USA,TTEC,A,L,348722,100.0,"TTEC Holdings, Inc.",United States
"AT&T, Inc.",SBCATT,Telecommunications,Wireless,Wireless Telecommunications Services,USA,T,A,L,100231,100.0,AT&T Inc.,United States
"ERF Wireless, Inc.",FLTSYS,Telecommunications,Wireless,Wireless Telecommunications Services,USA,ERFB,A,L,12048697,100.0,"ERF Wireless, Inc.",United States
"Remote Dynamics, Inc.",HWAYM,Telecommunications,Wireless,Wireless Telecommunications Services,USA,RMTD,A,L,23898888,100.0,"Remote Dynamics, Inc.",United States
"Spok Holdings, Inc.",USMBLT,Telecommunications,Wireless,Wireless Telecommunications Services,USA,SPOK,A,L,10622427,100.0,"Spok Holdings, Inc.",United States
"KonaTel, Inc.",WPTIC,Telecommunications,Wireless,Wireless Telecommunications Services,USA,KTEL,A,L,428575874,100.0,"KonaTel, Inc.",United States
"Digerati Technologies, Inc.",AMTELI,Telecommunications,Wired,Wired Telecommunications Services,USA,DTGI,A,L,162514,100.0,"Digerati Technologies, Inc.",United States
"KwikClick, Inc.",CSLLGT,Telecommunications,Telecom Services,Wires/Cables,USA,KWIK,A,L,348582,100.0,"KwikClick, Inc.",United States
Shenandoah Telecommunications Co. (Virginia),SHEHTL,Telecommunications,Wireless,Wireless Telecommunications Services,USA,SHEN,A,L,378088,100.0,Shenandoah Telecommunications Company,United States
"Iridium Communications, Inc.",GHLACC,Telecommunications,Satellite,Satellite Telecommunications Services,USA,IRDM,A,L,702261,100.0,Iridium Communications Inc.,United States
Optical Cable Corp.,OPTCC,Telecommunications,Wired,Fiber Optic Cable,USA,OCC,A,L,349111,100.0,Optical Cable Corporation,United States
"Spire Global, Inc.",PKRRKJ,Telecommunications,Satellite,Satellite Telecommunications Services,USA,SPIR,A,L,224373478,100.0,"Spire Global, Inc.",United States
"T-Mobile US, Inc.",VCESTR,Telecommunications,Wireless,Wireless Telecommunications Services,USA,TMUS,A,L,93339,100.0,"T-Mobile US, Inc.",United States
"Sonic Foundry, Inc.",SNCFUD,Telecommunications,Wired,Wired Telecommunications Services,USA,SOFO,A,L,37896,100.0,"Sonic Foundry, Inc.",United States
"Metro One Telecommunications, Inc.",METONE,Telecommunications,Telecom Services,Telephone Call Centers,USA,WOWI,A,L,353446,100.0,"Metro One Telecommunications, Inc.",United States
United States Cellular Corp.,USCELL,Telecommunications,Wireless,Mobile Telecommunications,USA,USM,A,L,307477931,100.0,Smartshares US Mid Cap ETF,New Zealand
"Frontier Communications Parent, Inc.",CIUT,Telecommunications,Telecom Services,Integrated Communications Providers,USA,FYBR,A,L,261171,99.96,"Frontier Communications Parent, Inc.",United States
"Couchbase, Inc.",ATPNIC,Telecommunications,Telecom Services,Integrated Communications Providers,USA,BASE,A,L,99803114,99.9,"Couchbase, Inc.",United States
Grizzly Merger Sub 1  Llc,GENCOM,Telecommunications,Wireless,Wireless Telecommunications Services,USA,,A,L,1827012729,99.85,"Grizzly Merger Sub 1, LLC",United States
"Cuentas, Inc.",LGNOHL,Telecommunications,Wireless,Mobile Telecommunications,USA,,A,L,308986618,99.85,Cuentas Inc.,United States
NorthPoint Communications Group Inc,NTHCOM,Telecommunications,Telecom Services,Integrated Communications Providers,USA,NPNTQ,A,L,32237,99.82,NorthPoint Communications Group Inc.,United States
Reeves Telecom LP,REEVST,Telecommunications,Telecom Services,Telecommunication Services,USA,,A,L,3585207,99.65,Reeves Telecom Ltd Partnership,United States
"FairPoint Communications, Inc.",FPOINT,Telecommunications,Telecom Services,Integrated Communications Providers,USA,,A,L,31637,99.6,"Fairpoint Communications, Inc.",United States
Windstream Holdings Ii  Llc,VWRUYW,Telecommunications,Wired,Wired Telecommunications Services,USA,WNDHU,A,L,1956553120,99.58,"Windstream Holdings II, LLC",United States
"Oblong, Inc.",VETECH,Telecommunications,Wired,Wired Telecommunications Services,USA,OBLG,A,L,39510681,99.47,"TaoWeave, Inc.",United States
"Lattice, Inc.",SIDY,Telecommunications,Telecom Services,Integrated Communications Providers,USA,LTTC,A,L,302249,98.79,Lattice Incorporated,United States
Median Group Inc,DLTYFZ,Telecommunications,Wireless,Mobile Telecommunications,USA,,A,L,249167448,97.23,Median Group Inc.,Malaysia
Speedcast Limited,SPDCST,Telecommunications,Satellite,Satellite Telecommunications Services,USA,,A,L,269122624,81.28,SpeedCast International Limited,Australia
